Date Posted,Link,Text,Region
4/14/2020,https://www.poynter.org/?ifcn_misinformation=image-ofa-map-of-india-redesigned-by-an-american-ceo-praising-the-government-of-india-for-its-effective-handling-of-the-covid-19-crisis," Image ofa map of India redesigned by an American CEO praising the Government of India for its effective handling of the COVID-19 crisis.		",India
4/14/2020,https://www.poynter.org/?ifcn_misinformation=a-gathering-of-thousands-of-muslims-before-a-masid-in-bandra-mumbai-druring-the-current-lockdown," A gathering of thousands of muslims before a masid in Bandra, Mumbai druring the current lockdown.		",India
4/14/2020,https://www.poynter.org/?ifcn_misinformation=a-police-officer-in-bihars-hajipur-india-station-contracted-coronavirus," A police officer in Bihar's Hajipur (India) station contracted coronavirus.		",India
4/14/2020,https://www.poynter.org/?ifcn_misinformation=muslims-came-on-the-streets-to-disobey-the-lockdown-and-spread-coronavirus," Muslims came on the streets to disobey the lockdown and spread coronavirus.		",India
4/14/2020,https://www.poynter.org/?ifcn_misinformation=a-muslim-man-was-caught-spreading-coronavirus-and-beaten-up-the-man-was-caught-spitting-in-fruits," A Muslim man was caught spreading coronavirus, and beaten up. The man was caught spitting in fruits.		",India
4/14/2020,https://www.poynter.org/?ifcn_misinformation=a-photo-of-dozens-of-men-praying-on-neighbouring-rooftops-has-been-shared-hundreds-of-times-on-facebook-and-twitter-alongside-a-claim-it-shows-muslim-worshippers-in-india-praying-together-in-defiance," A photo of dozens of men praying on neighbouring rooftops has been shared hundreds of times on Facebook and Twitter alongside a claim it shows Muslim worshippers in India praying together in defiance of the country's COVID-19 lockdown.		",India
4/14/2020,https://www.poynter.org/?ifcn_misinformation=photo-of-pakistani-people-holding-a-banner-with-the-text-we-dont-want-kashmir-give-us-hydroxychloroquine-asking-india-to-help-them-handle-the-covid-19-2," Photo of Pakistani people holding a banner with the text - 'We don't want Kashmir. Give us Hydroxychloroquine' asking India to help them handle the COVID-19		",India
4/14/2020,https://www.poynter.org/?ifcn_misinformation=mustard-oil-can-kill-coronavirus-3," Mustard oil can kill coronavirus.		",India
4/14/2020,https://www.poynter.org/?ifcn_misinformation=video-of-tabligi-pilgrims-who-were-moving-via-trucks-to-spread-covid-19-in-india," Video of Tabligi pilgrims who were moving via trucks to spread COVID-19 in India.		",India
4/14/2020,https://www.poynter.org/?ifcn_misinformation=video-shows-muslim-man-spitting-on-bread-to-spread-coronavirus," Video shows Muslim man spitting on bread to spread coronavirus.		",India
4/14/2020,https://www.poynter.org/?ifcn_misinformation=indian-media-outlets-claimed-that-a-man-in-madhya-pradeshs-khargone-passed-away-from-covid-19," Indian media outlets claimed that a man in Madhya Pradesh's Khargone passed away from COVID-19.		",India
4/14/2020,https://www.poynter.org/?ifcn_misinformation=lockdown-in-south-africa-has-collapsed-people-are-out-on-the-streets-because-due-to-hunger," Lockdown in South Africa has collapsed. People are out on the streets because due to hunger.		",India
4/14/2020,https://www.poynter.org/?ifcn_misinformation=dutch-conspiracy-theorists-in-particular-public-media-figure-rob-jensen-accused-uk-news-medium-the-daily-mail-of-pretending-a-2017-photo-of-a-new-york-mass-grave-they-featured-in-an-article-about-th," Dutch conspiracy theorists (in particular public media figure Rob Jensen) accused UK news medium The Daily Mail of pretending a 2017 photo of a New York mass grave they featured in an article about the coronavirus, was in fact a recent picture. In other words, The Daily Mail was alledgedly trying to mislead its readers.		",Europe
4/14/2020,https://www.poynter.org/?ifcn_misinformation=the-article-claims-that-two-anesthesiologists-spouses-working-in-sistina-hospital-in-north-macedonia-with-the-most-at-risk-patients-sent-a-message-to-stay-home," The article claims that two anesthesiologists, spouses working in Sistina Hospital in North Macedonia with the most at-risk patients, sent a message to stay home.		",Europe
4/14/2020,https://www.poynter.org/?ifcn_misinformation=a-video-shows-zimbabwean-police-assaulting-religious-people-for-attending-to-a-mass-during-the-confinement," A video shows Zimbabwean police assaulting religious people for attending to a mass during the confinement.		",Europe
4/14/2020,https://www.poynter.org/?ifcn_misinformation=a-post-says-that-donald-trump-has-said-on-march-17th-that-people-who-never-died-before-are-dying-now," A post says that Donald Trump has said, on March 17th, that people who never died before are dying now.		",Europe
4/14/2020,https://www.poynter.org/?ifcn_misinformation=a-photo-of-the-room-of-a-hotel-in-almeria-spain-in-which-70-immigrants-are-accommodated-and-where-medical-equipment-is-seen," A photo of the room of a hotel in Almer¡a, Spain in which 70 immigrants are accommodated and where medical equipment is seen.		",Europe
4/14/2020,https://www.poynter.org/?ifcn_misinformation=lactoferrin-cures-or-prevents-coronavirus," Lactoferrin cures or prevents coronavirus.		",Europe
4/14/2020,https://www.poynter.org/?ifcn_misinformation=a-new-mobile-application-allows-locating-infected-people-that-are-close-to-the-user-in-spain," A new mobile application allows locating infected people that are close to the user in Spain.		",Europe
4/14/2020,https://www.poynter.org/?ifcn_misinformation=trumps-claims-about-how-quickly-who-acted-to-announce-human-to-human-transmission," Trump's claims about how quickly WHO acted to announce human-to-human transmission		",United States
4/14/2020,https://www.poynter.org/?ifcn_misinformation=gov-andrew-cuomo-was-simply-saying-if-we-can-share-20-percent-of-your-excess-your-non-used-ventilators-to-help-people-in-other-parts-of-the-state-on-a-voluntary-basis-that-would-be-great," Gov. Andrew Cuomo ""was simply saying if we can share 20 percent of your excess, your non-used ventilators, to help people in other parts of the state on a voluntary basis, that would be great. Of course, there was a reaction to that, which was not positive.""		",United States
4/14/2020,https://www.poynter.org/?ifcn_misinformation=the-news-media-has-tried-to-pass-off-one-mans-death-attributed-to-complications-from-covid-19-as-two-separate-cases," The news media has tried to pass off one man's death, attributed to complications from COVID-19, as two separate cases.		",United States
4/14/2020,https://www.poynter.org/?ifcn_misinformation=video-shows-an-orangutan-who-started-washing-its-hands-after-watching-the-zookeepers-do-so-during-the-coronavirus-pandemic," Video shows an orangutan who started washing its hands after watching the zookeepers do so during the coronavirus pandemic.		",United States
4/14/2020,https://www.poynter.org/?ifcn_misinformation=the-drug-diamox-often-used-as-treatment-for-high-altitude-sickness-can-cure-coronavirus," The drug Diamox, often used as treatment for high-altitude sickness, can cure coronavirus.		",United States
4/14/2020,https://www.poynter.org/?ifcn_misinformation=media-outlets-reported-that-the-same-boy-died-3-times-from-the-coronavirus-in-3-countries," Media outlets reported that the same boy died 3 times from the coronavirus, in 3 countries.		",United States
4/14/2020,https://www.poynter.org/?ifcn_misinformation=in-a-phenomenon-that-is-the-first-of-its-kind-hundreds-of-americans-leave-their-homes-and-stay-in-the-al-huda-mosque-and-demand-to-know-the-principles-of-islam," In a phenomenon that is the first of its kind, hundreds of Americans leave their homes and stay in the Al-Huda Mosque, and demand to know the principles of Islam.		",United States
4/15/2020,https://www.poynter.org/?ifcn_misinformation=packages-from-china-may-be-infected," Packages from China may be infected.		",Europe
4/15/2020,https://www.poynter.org/?ifcn_misinformation=the-pandemic-is-a-fake-excuse-for-bill-gates-to-implant-microchips-into-the-global-population," The pandemic is a fake excuse for Bill Gates to implant microchips into the global population.		",Europe
4/15/2020,https://www.poynter.org/?ifcn_misinformation=the-pandemic-is-a-fake-excuse-for-bill-gates-to-depopulate-the-earth," The pandemic is a fake excuse for Bill Gates to depopulate the Earth.		",Europe
4/15/2020,https://www.poynter.org/?ifcn_misinformation=croatian-doctor-claims-that-coronavirus-was-created-by-5g-network-with-the-goal-to-force-obligatory-vaccination," Croatian doctor claims that coronavirus was created by 5G network with the goal to force obligatory vaccination.		",Europe
4/15/2020,https://www.poynter.org/?ifcn_misinformation=the-antibiotic-azithromycine-is-really-efficient-against-covid-19," The antibiotic azithromycine is really efficient against COVID-19.		",Europe
4/15/2020,https://www.poynter.org/?ifcn_misinformation=those-ffp2-protective-masks-manufactured-in-france-are-being-delivered-in-germany-despite-lack-of-stocks-in-france-during-covid-19-epidemics," Those FFP2 protective masks manufactured in France are being delivered in Germany despite lack of stocks in France during COVID-19 epidemics		",Europe
4/15/2020,https://www.poynter.org/?ifcn_misinformation=who-announced-that-there-would-be-no-concerts-before-the-fall-of-2021," WHO announced that there would be no concerts before the fall of 2021.		",Europe
4/15/2020,https://www.poynter.org/?ifcn_misinformation=the-coronavirus-could-have-leaked-from-a-chinese-lab," The coronavirus could have leaked from a Chinese lab.		",Europe
4/15/2020,https://www.poynter.org/?ifcn_misinformation=us-president-donald-trump-has-failed-to-contain-the-coronavirus-outbreak-in-the-us-as-a-result-the-holy-quran-is-being-read-in-the-white-house," US President Donald Trump has failed to contain the coronavirus outbreak in the US as a result the Holy Quran is being read in the White House.		",India
4/15/2020,https://www.poynter.org/?ifcn_misinformation=police-beating-common-people-during-lockdown-in-india," Police beating common people during lockdown in India.		",India
4/15/2020,https://www.poynter.org/?ifcn_misinformation=all-indians-living-in-the-usa-on-h1-b-visa-will-be-deported-back-to-india-in-60-days," All Indians living in the USA on H1-B visa will be deported back to India in 60 days.		",India
4/15/2020,https://www.poynter.org/?ifcn_misinformation=maharashtra-legislative-assembly-member-jitendra-awhad-tested-positive-with-coronavirus," Maharashtra Legislative Assembly member Jitendra Awhad tested positive with coronavirus.		",India
4/15/2020,https://www.poynter.org/?ifcn_misinformation=pakistans-pm-imran-khans-wife-has-been-detected-with-coronavirus," Pakistan's PM Imran Khan's wife has been detected with coronavirus.		",India
4/15/2020,https://www.poynter.org/?ifcn_misinformation=who-warned-against-consuming-cabbage-to-prevent-covid-19-2," WHO warned against consuming cabbage to prevent COVID-19.		",India
4/15/2020,https://www.poynter.org/?ifcn_misinformation=sanitize-masks-by-microwaving-them-for-2-3-minutes-2," Sanitize masks by microwaving them for 2-3 minutes.		",India
4/15/2020,https://www.poynter.org/?ifcn_misinformation=video-of-chinese-people-not-being-allowed-into-the-supermarkets-of-australia," Video of Chinese people not being allowed into the supermarkets of Australia.		",India
4/15/2020,https://www.poynter.org/?ifcn_misinformation=the-large-migrant-population-that-gathered-in-mumbai-belonged-to-the-muslim-community," The large migrant population that gathered in Mumbai belonged to the Muslim community		",India
4/15/2020,https://www.poynter.org/?ifcn_misinformation=an-american-ceo-drew-the-indian-map-comparing-the-population-of-indian-states-to-those-of-countries-across-the-world-highlighting-indias-brilliant-response-to-tackle-covid-19," An American CEO drew the Indian map comparing the population of Indian states to those of countries across the world highlighting India's brilliant response to tackle COVID-19.		",India
4/15/2020,https://www.poynter.org/?ifcn_misinformation=indians-ruling-party-bjp-run-state-manipur-is-indias-first-corona-free-state," Indian's Ruling party BJP-run state Manipur is India's first coronavirus free state.		",India
4/15/2020,https://www.poynter.org/?ifcn_misinformation=image-of-food-distributed-in-isolation-centers-in-the-state-of-kerala-india," Image of food distributed in isolation centers in the state of Kerala, India.		",India
4/15/2020,https://www.poynter.org/?ifcn_misinformation=oxford-university-praised-indian-prime-minister-narendra-modi-on-the-way-he-handled-covid-19-pandemic," Oxford university praised Indian Prime minister Narendra Modi on the way he handled COVID-19 pandemic.		",India
4/15/2020,https://www.poynter.org/?ifcn_misinformation=image-of-indian-muslims-praying-on-rooftops-despite-complete-lockdowns," Image of Indian Muslims praying on rooftops despite complete lockdowns.		",India
4/15/2020,https://www.poynter.org/?ifcn_misinformation=cremation-worker-who-cremated-bodies-of-covid-19-victims-got-cremated-by-mistake-in-usa," Cremation worker who cremated bodies of COVID-19 victims got cremated by mistake in USA.		",India
4/15/2020,https://www.poynter.org/?ifcn_misinformation=this-is-a-map-of-india-redesigned-by-an-american-ceo-where-he-marked-the-indian-states-population-which-is-almost-equal-to-population-of-some-of-the-countries-he-tried-to-explain-to-his-employees-tha," This is a map of India redesigned by an American CEO where he marked the Indian states population which is almost equal to population of some of the countries. He tried to explain to his employees that India is indirectly handling COVID-19 situation of so many countries.		",India
4/15/2020,https://www.poynter.org/?ifcn_misinformation=a-photo-has-been-shared-in-multiple-posts-on-facebook-and-twitter-alongside-a-claim-it-shows-labourers-stranded-in-the-western-indian-state-of-gujarat-during-a-nationwide-covid-19-lockdown," A photo has been shared in multiple posts on Facebook and Twitter alongside a claim it shows labourers stranded in the western Indian state of Gujarat during a nationwide COVID-19 lockdown.		",India
4/15/2020,https://www.poynter.org/?ifcn_misinformation=indian-ministry-of-tourism-orders-closure-of-hotels-restaurants-and-resorts-till-ocrober-15-2020," Indian ministry of Tourism orders closure of hotels, restaurants and resorts till Ocrober 15, 2020.		",India
4/15/2020,https://www.poynter.org/?ifcn_misinformation=image-of-a-93-year-old-man-recovered-fom-covid-19-in-italy," Image of a 93 year-old man recovered fom COVID-19 in Italy.		",India
4/15/2020,https://www.poynter.org/?ifcn_misinformation=anti-bacterial-mouthwash-which-has-been-watered-down-is-an-effective-substitute-for-hand-sanitiser," Anti-bacterial mouthwash which has been watered down is an effective substitute for hand sanitiser		",Europe
4/15/2020,https://www.poynter.org/?ifcn_misinformation=the-government-has-released-a-tentative-plan-for-reopening-businesses-and-services-in-ireland," The government has released a tentative plan for reopening businesses and services in Ireland.		",Europe
4/15/2020,https://www.poynter.org/?ifcn_misinformation=according-to-an-image-shared-via-whatsapp-an-official-document-from-the-lombardy-region-was-released-from-the-governor-to-illustrate-the-phase-2-measures-that-will-be-soon-enforced-by-the-region," According to an image shared via WhatsApp, an official document from the Lombardy Region was released from the governor to illustrate the phase 2 measures that will be soon enforced by the Region.		",Europe
4/15/2020,https://www.poynter.org/?ifcn_misinformation=an-image-shared-on-twitter-shows-people-enjoying-a-day-on-the-beach-in-novi-ligure-regardless-of-the-lockdown-restrictions-for-non-essential-movements," An image shared on Twitter shows people enjoying a day on the beach in Novi Ligure, regardless of the lockdown restrictions for non essential movements.		",Europe
4/15/2020,https://www.poynter.org/?ifcn_misinformation=covid-19-linked-to-5g-technology," COVID-19 linked to 5G technology.		",Europe
4/15/2020,https://www.poynter.org/?ifcn_misinformation=photo-that-shows-the-connection-between-introduction-of-radio-waves-and-internet-technologies-with-the-novel-coronavirus-and-other-previous-pandemics," Photo that shows the connection between introduction of radio waves and internet technologies with the novel coronavirus and other, previous pandemics.		",Europe
4/15/2020,https://www.poynter.org/?ifcn_misinformation=bill-gates-wants-to-implant-microchips-in-vaccines-using-the-id2020-alliance," Bill Gates wants to implant microchips in vaccines using the ""ID2020 Alliance"".		",Europe
4/15/2020,https://www.poynter.org/?ifcn_misinformation=video-shows-a-man-cutting-his-neck-because-of-quarantine-anxiety," Video shows a man cutting his neck because of quarantine anxiety.		",Europe
4/15/2020,https://www.poynter.org/?ifcn_misinformation=the-prime-minister-may-not-have-had-covid-19-and-when-he-was-admitted-to-hospital-staff-were-asked-to-sign-the-official-secrets-act-and-two-who-refused-were-dismissed," The Prime Minister may not have had COVID-19 and when he was admitted to hospital staff were asked to sign the Official Secrets Act and two who refused were dismissed.		",Europe
4/15/2020,https://www.poynter.org/?ifcn_misinformation=anyone-in-manchester-with-blood-group-o-negative-should-go-to-the-royal-infirmary-as-they-have-run-out-of-blood," Anyone in Manchester with blood group O negative should go to the Royal Infirmary as they have run out of blood.		",Europe
4/15/2020,https://www.poynter.org/?ifcn_misinformation=this-is-covid-19-not-covid-1-folks-and-so-you-would-think-the-people-charged-with-the-world-health-organization-facts-and-figures-would-be-on-top-of-that," ""This is COVID-19, not COVID-1, folks. And so you would think the people charged with the World Health Organization facts and figures would be on top of that.""		",United States
4/15/2020,https://www.poynter.org/?ifcn_misinformation=economic-stimulus-payments-to-u-s-citizens-will-either-reduce-future-tax-refunds-or-will-have-to-be-paid-back," Economic stimulus payments to U.S. citizens will either reduce future tax refunds or will have to be paid back.		",United States
4/15/2020,https://www.poynter.org/?ifcn_misinformation=thieves-are-handing-out-chemically-doused-face-masks-to-knock-people-out-before-robbing-them," Thieves are handing out chemically doused face masks to knock people out before robbing them.		",United States
4/15/2020,https://www.poynter.org/?ifcn_misinformation=valley-county-montana-mandated-pink-arm-bands-for-residents-who-had-submitted-to-quarantine-protocol," Valley County, Montana, mandated pink arm bands for residents who had submitted to quarantine protocol.		",United States
4/15/2020,https://www.poynter.org/?ifcn_misinformation=covid-19-is-sparing-essential-workers," COVID-19 is sparing essential workers.		",United States
4/15/2020,https://www.poynter.org/?ifcn_misinformation=claim-that-nancy-pelosi-said-if-you-accept-a-check-from-trump-you-might-as-well-vote-for-him," Claim that Nancy Pelosi said, ""if you accept a check from Trump, you might as well vote for him.""		",United States
4/16/2020,https://www.poynter.org/?ifcn_misinformation=the-pandemic-is-a-lie-covid-19-can-be-cured-with-vitamin-c-and-bill-gates-is-behind-it-all," The pandemic is a lie, COVID-19 can be cured with vitamin C and Bill Gates is behind it all.		",Europe
4/16/2020,https://www.poynter.org/?ifcn_misinformation=during-the-coronavirus-crisis-danes-are-eagerly-googling-words-like-divorce-lawyer-and-divorce-papers-danish-media-writes," During the coronavirus crisis, Danes are eagerly googling words like ""divorce lawyer"" and ""divorce papers"", Danish media writes.		",Europe
4/16/2020,https://www.poynter.org/?ifcn_misinformation=the-epidemic-is-stopping-in-marseille-one-of-the-french-largest-cities," The epidemic is stopping in Marseille, one of the French largest cities.		",Europe
4/16/2020,https://www.poynter.org/?ifcn_misinformation=a-canine-coronavirus-vaccine-shows-that-something-is-wrong-in-how-we-are-talking-about-the-novel-coronavirus," A canine coronavirus vaccine shows that ""something is wrong"" in how we are talking about the novel coronavirus.		",Europe
4/16/2020,https://www.poynter.org/?ifcn_misinformation=a-german-lawyer-was-forcibly-placed-in-a-psychiatric-hospital-because-she-opposed-the-preventive-measures-taken-against-covid-19," A German lawyer was forcibly placed in a psychiatric hospital because she opposed the preventive measures taken against COVID-19.		",Europe
4/16/2020,https://www.poynter.org/?ifcn_misinformation=a-twitter-user-shared-an-image-of-a-map-of-india-the-caption-reads-this-is-a-map-of-india-redesigned-by-an-american-ceo-where-he-tried-to-explain-that-india-is-indirectly-handling-the-covid," A Twitter user shared an image of a map of India.The caption reads, ""This is a map of India redesigned by an American CEO where he tried to explain that India is indirectly handling the COVID-19 situation of so many countries, owing to its large population"".		",India
4/16/2020,https://www.poynter.org/?ifcn_misinformation=news-and-media-outlet-abp-majha-on-the-basis-of-an-internal-memo-of-south-central-railway-reported-that-a-special-train-has-been-announced-to-take-the-stranded-migrant-workers-home," News and media outlet ABP Majha, on the basis of an internal memo of South Central Railway, reported that a special train has been announced to take the stranded migrant workers home.		",India
4/16/2020,https://www.poynter.org/?ifcn_misinformation=a-news-clipping-attributed-to-hindi-daily-dainik-jagran-stating-that-coronavirus-was-found-in-poultry-in-bihar-india," A news clipping attributed to Hindi daily Dainik Jagran stating that coronavirus was found in poultry in Bihar, India.		",India
4/16/2020,https://www.poynter.org/?ifcn_misinformation=people-in-kerala-india-violate-lock-down-and-flock-markets-to-buy-vegetables-for-vishu-celebrations," People in Kerala, India violate lock down and flock markets to buy vegetables for Vishu celebrations.		",India
4/16/2020,https://www.poynter.org/?ifcn_misinformation=central-government-rejects-kerala-governments-appeal-to-dispatch-planes-to-retrieve-indian-expats-stuck-in-gulf-countries," Central government rejects Kerala government's appeal to dispatch planes to retrieve Indian expats stuck in Gulf countries.		",India
4/16/2020,https://www.poynter.org/?ifcn_misinformation=indian-state-of-manipur-becomes-first-covid-free-state-in-india," Indian State of Manipur becomes first COVID free state in India.		",India
4/16/2020,https://www.poynter.org/?ifcn_misinformation=civil-services-examination-in-india-has-been-cancelled-due-to-coronavirus-outbreak," Civil Services Examination in India has been cancelled due to coronavirus outbreak.		",India
4/16/2020,https://www.poynter.org/?ifcn_misinformation=a-man-was-beaten-by-the-cops-in-dehradun-india-after-he-violated-the-lockdown-norms-and-came-out-to-spit-on-peoples-doors-and-handles," A man was beaten by the cops in Dehradun, India after he violated the lockdown norms and came out to spit on people's doors and handles.		",India
4/16/2020,https://www.poynter.org/?ifcn_misinformation=delhi-health-minister-satyendar-jain-said-that-not-a-single-one-of-the-30-thousand-in-markaz-was-found-coronavirus-positive," Delhi Health Minister Satyendar Jain said that not a single one of the 30 thousand in Markaz was found coronavirus positive.		",India
4/16/2020,https://www.poynter.org/?ifcn_misinformation=the-image-is-from-gujarat-and-shows-the-condition-of-migrant-workers-who-are-stuck-due-to-the-lockdown," The image is from Gujarat and shows the condition of migrant workers who are stuck due to the lockdown.		",India
4/16/2020,https://www.poynter.org/?ifcn_misinformation=police-catches-coronavirus-positive-patient-on-the-road," Police catches coronavirus positive patient on the road.		",India
4/16/2020,https://www.poynter.org/?ifcn_misinformation=a-police-officer-in-bihars-hajipur-jail-has-been-affected-with-coronavirus," A police officer in Bihar's Hajipur jail has been affected with coronavirus.		",India
4/16/2020,https://www.poynter.org/?ifcn_misinformation=muslims-are-hoarding-food-that-is-distributed-in-the-lockdown," Muslims are hoarding food that is distributed in the lockdown.		",India
4/16/2020,https://www.poynter.org/?ifcn_misinformation=a-muslim-woman-is-shouting-at-doctors-who-have-come-for-coronavirus-inspection-at-one-of-the-places-in-india," A Muslim woman is shouting at doctors who have come for coronavirus inspection at one of the places in India.		",India
4/16/2020,https://www.poynter.org/?ifcn_misinformation=due-to-covid-19-outbreak-upsc-has-cancelled-examinations-in-india," Due to COVID-19 outbreak, UPSC has cancelled examinations in India.		",India
4/16/2020,https://www.poynter.org/?ifcn_misinformation=photo-of-pakistani-people-holding-a-banner-with-the-text-we-dont-want-kashmir-give-us-hydroxychloroquine-asking-india-to-help-them-handle-the-covid-19," Photo of Pakistani people holding a banner with the text - 'We don't want Kashmir. Give us Hydroxychloroquine' asking India to help them handle the COVID-19		",India
4/16/2020,https://www.poynter.org/?ifcn_misinformation=image-of-people-participating-in-a-chariot-pulling-festival-in-kalabari-district-karnataka-despite-the-current-lockdown-in-the-country-implemented-to-handle-covid-19-spread," Image of people participating in a 'Chariot pulling' festival in Kalabari district (Karnataka) despite the current lockdown in the country implemented to handle COVID-19 spread.		",India
4/16/2020,https://www.poynter.org/?ifcn_misinformation=in-india-this-image-shows-a-tablighi-jamaat-member-beaten-up-by-uttar-pradesh-police-for-misbehaving-with-a-nurse-in-the-ghaziabad-quarantine-he-was-a-covid-19-suspected-case," In India, this image shows a Tablighi Jamaat member beaten up by Uttar Pradesh Police for misbehaving with a nurse in the Ghaziabad quarantine. He was a COVID-19 suspected case.		",India
4/16/2020,https://www.poynter.org/?ifcn_misinformation=lion-walking-in-a-road-and-is-going-to-vaishno-devi-shrine-during-lockdown," Lion walking in a road and is going to Vaishno Devi shrine during lockdown.		",India
4/16/2020,https://www.poynter.org/?ifcn_misinformation=criminals-in-ireland-are-dousing-facemasks-with-chemicals-and-offering-them-to-people-before-robbing-them," Criminals in Ireland are dousing facemasks with chemicals and offering them to people, before robbing them.		",Europe
4/16/2020,https://www.poynter.org/?ifcn_misinformation=all-pubs-in-ireland-are-to-remain-shut-until-1st-september-at-the-earliest-according-to-a-letter-from-the-chief-medical-officer," All pubs in Ireland are to remain shut until 1st September at the earliest, according to a letter from the Chief Medical Officer.		",Europe
4/16/2020,https://www.poynter.org/?ifcn_misinformation=video-showing-how-italy-started-a-conference-reciting-the-holy-quran," Video showing how Italy started a conference reciting the Holy Quran.		",Europe
4/16/2020,https://www.poynter.org/?ifcn_misinformation=italian-doctor-who-supports-the-anti-vaccine-movement-claims-that-vaccines-wont-help-in-the-fight-with-novel-coronavirus-because-virus-mutates-too-quickly-post-also-claims-that-in-reality-only-3-peo," Italian doctor who supports the anti-vaccine movement claims that vaccines won't help in the fight with novel coronavirus because virus mutates too quickly. Post also claims that in reality only 3 people in Italy died because of coronavirus.		",Europe
4/16/2020,https://www.poynter.org/?ifcn_misinformation=smokers-are-less-likely-to-be-hospitalized-for-the-coronavirus," Smokers are less likely to be hospitalized for the coronavirus.		",Europe
4/16/2020,https://www.poynter.org/?ifcn_misinformation=in-spain-extremadura-region-will-allow-people-to-go-for-a-walk-in-big-boulevards," In Spain, Extremadura region will allow people to go for a walk in big boulevards.		",Europe
4/16/2020,https://www.poynter.org/?ifcn_misinformation=we-will-achieve-herd-immunity-if-young-people-get-infected-with-the-new-coronavirus," We will achieve herd immunity if young people get infected with the new coronavirus.		",Europe
4/16/2020,https://www.poynter.org/?ifcn_misinformation=a-video-argues-that-the-pandemic-could-have-resulted-from-the-accidental-or-intentional-release-of-either-a-natural-virus-under-study-or-an-artificial-virus-that-was-bioengineered-manmade," A video argues that the pandemic could have resulted from the accidental or intentional release of either a natural virus under study or an artificial virus that was bioengineered (manmade).		",United States
4/16/2020,https://www.poynter.org/?ifcn_misinformation=in-the-united-states-there-are-360000-deaths-a-year-from-swimming-pools-but-we-dont-shut-the-country-down-for-that," In the United States, there are ""360,000 (deaths) a year from swimming pools. But we don't shut the country down for that.""		",United States
4/16/2020,https://www.poynter.org/?ifcn_misinformation=the-food-and-drug-administration-fda-authorized-bodyspheres-two-minute-covid-19-testing-kit," The Food and Drug Administration (FDA) authorized Bodysphere's two-minute COVID-19 testing kit.		",United States
4/16/2020,https://www.poynter.org/?ifcn_misinformation=house-speaker-nancy-pelosi-delete-a-february-24-2020-video-of-herself-from-twitter-in-which-she-encouraged-people-to-visit-chinatown-in-san-francisco," House Speaker Nancy Pelosi delete a February 24, 2020, video of herself from Twitter in which she encouraged people to visit Chinatown in San Francisco.		",United States
4/16/2020,https://www.poynter.org/?ifcn_misinformation=amazons-alexa-says-the-government-released-the-coronavirus," Amazon's Alexa says the government released the coronavirus.		",United States
4/16/2020,https://www.poynter.org/?ifcn_misinformation=hospitals-compensated-15-more-for-covid-19-patients-under-the-stimulus-package-and-new-york-city-hospitals-are-inflating-their-coronavirus-numbers," Hospitals compensated 15% more for COVID-19 patients under the stimulus package and New York City hospitals are inflating their coronavirus numbers.		",United States
4/16/2020,https://www.poynter.org/?ifcn_misinformation=says-democrats-are-on-vacation-until-may-4-and-refuse-to-come-back-to-sign-a-bill-to-help-small-businesses," Says Democrats are on vacation until May 4 and ""refuse to come back"" to sign a bill to help small businesses.		",United States
4/16/2020,https://www.poynter.org/?ifcn_misinformation=posts-shared-more-than-2000-times-on-social-media-appear-to-show-a-2009-tweet-from-donald-trump-criticizing-then-president-barack-obamas-handling-of-the-h1n1-pandemic-and-placing-al," Posts shared more than 2,000 times on social media appear to show a 2009 tweet from Donald Trump criticizing then-president Barack Obama's handling of the H1N1 pandemic and placing ""ALL responsibility"" on presidents in a crisis.		",United States
4/16/2020,https://www.poynter.org/?ifcn_misinformation=what-we-need-to-do-to-defeat-the-coronavirus-is-to-consume-more-alkaline-foods-above-the-virus-ph-level," What we need to do to defeat the coronavirus is to consume more alkaline foods above the virus' pH level.		",United States
4/16/2020,https://www.poynter.org/?ifcn_misinformation=bill-gates-free-to-prescribe-drugs-while-the-late-herbalist-dr-sebi-was-not-allowed-to-heal-people-with-herbs," Bill Gates free to prescribe drugs while the late herbalist, ""Dr. Sebi,"" was not allowed to heal people with herbs.		",United States
4/17/2020,https://www.poynter.org/?ifcn_misinformation=various-claims-that-the-virus-was-made-in-a-chinese-laboratory," Various claims that ""the virus was made in a Chinese laboratory"".		",Europe
4/17/2020,https://www.poynter.org/?ifcn_misinformation=sars-cov-2-and-hiv-1s-partial-genetic-similarities-is-a-proof-that-the-sars-cov-2-has-been-engineered-in-a-wuhan-lab," The SARS-CoV-2 has been engineered by man, edited from the VIH-1 virus.		",Europe
4/17/2020,https://www.poynter.org/?ifcn_misinformation=a-study-proves-that-the-coronavirus-is-a-human-creation-as-a-french-nobel-prize-winner-says," A study proves that the coronavirus is a human creation, as a French Nobel Prize winner says.		",Europe
4/17/2020,https://www.poynter.org/?ifcn_misinformation=the-new-coronavirus-was-created-in-a-chinese-research-facility-in-wuhan," The new coronavirus was created in a Chinese research facility in Wuhan.		",Europe
4/17/2020,https://www.poynter.org/?ifcn_misinformation=french-president-macron-and-its-spouse-are-jetskiing-during-the-lockdown," French President Macron and its spouse are jetskiing during the lockdown.		",Europe
